Emotion,Angle1,Angle2,Angle3,Angle4,Angle5,Angle6,Angle7,Angle8,Angle9,Angle10,Angle11,Angle12,Angle13,Angle14,Angle15,Angle16,Angle17,Angle18,Angle19,Angle20,Angle21,Angle22,Angle23,Angle24,Angle25,Angle26,Angle27,Angle28,Angle29,Angle30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enojao,0.722667914,179.9682373,0.629682448,167.7536491,4.411735014,175.0300731,172.8749814,1.116116355,1.94160441,175.2361689,31.75947729,47.48958484,179.969,143.1301078,137.0025278,23.86306721,0.282461189,167.9728462,22.19292861,34.82828159,172.5733551,157.9240231,153.4347632,3.34339785,78.80044263,59.19920618,148.8784356,173.0811674,117.2135389,142.5945373,51.86582561,25.69895517,26.62662374,150.373022,167.0559838,137.8954359,48.30201251,110.8071879,46.18537855,52.43137724,71.56499417,10.68122916,4.225867335,142.1243665,168.4437187,36.94491916,6.157787762,41.26864663,83.88440543,50.85601892,1.397416283,77.05611414,13.7300836,1.465845759,156.2820513,148.1725645,69.39030676,68.09682448,176.0323333,33.85334181,57.56922963,178.6746586,165.8608566,1.993204612,43.38014687,28.49577746,51.79455744,7.862544715,110.8071879,46.03545628,98.31938963,165.854179,17.07623644,79.21570797
Enojao,0.722665718,167.9491647,6.340199852,165.8064798,4.361035143,172.8749339,166.159302,2.862447106,2.788786296,175.6011146,32.54430187,55.3048464,179.9685978,150.2551228,138.3664538,23.86306698,0.45051375,163.6102483,27.38369573,35.47408695,172.0565235,163.8547707,161.5650672,3.343397745,80.39678376,61.60902179,149.4870151,176.1834721,115.8390635,142.5945334,53.27660879,25.01689498,25.91790417,152.1659622,164.9084052,133.2097791,49.32678119,110.2037752,46.33419514,54.46229128,63.43491441,9.216391639,4.280099575,151.8577256,168.4437186,37.18254502,6.6648614,42.78528382,82.680889,70.10161317,18.43499825,78.64078588,13.86672939,0.670154383,158.1649082,147.6590944,69.39030642,68.09682404,171.2104239,34.59488794,56.63361852,178.7123961,171.022033,1.378004753,43.38014865,28.93425503,49.86721398,7.865103279,110.2037752,46.07522055,99.44278403,165.1865114,17.3622763,80.68251992
Enojao,0.803897969,179.9647939,4.236406866,167.1643758,4.361034729,177.6625479,171.8698916,1.414507076,2.788785812,175.6011144,32.17121441,56.57520529,179.9687515,154.4400372,144.4623144,23.12654085,0.588766629,170.5372509,26.5652509,35.47408719,174.2041079,157.9240359,143.1301723,3.096223618,79.49612594,58.86102559,149.5762167,173.0811774,114.6817293,134.4644397,53.27660883,30.08796567,25.51797185,150.9986726,164.9084056,133.2097794,49.32678139,111.9860087,46.33419578,52.43137621,44.99997957,11.3099557,4.503096318,147.7235382,175.2359816,36.94491932,6.73084994,41.26864679,82.68088938,70.10161314,18.4350023,78.64078532,13.49678787,1.469788474,158.1649086,147.6590947,69.39030662,68.09682392,177.273663,34.20215845,58.23689679,178.7123966,166.1592683,1.847626359,38.581295,33.98628349,49.86721396,7.86510329,111.9860087,45.35932506,98.79962739,159.1775135,16.39947816,80.68252003
Enojao,0.722662242,167.3195686,6.340197238,158.3691052,4.411733528,175.0300774,171.8698916,0.629744787,2.822234665,179.3206446,31.87153047,53.97266311,179.9539952,155.1196369,141.8597501,23.86306704,0.450510926,161.4532551,19.24214362,35.47408739,172.956679,157.9240332,161.5650681,3.124334883,80.39678423,58.19243369,150.2841789,173.0811767,113.9967203,134.4644415,53.44637354,30.08796593,25.91790294,150.3730254,170.3541158,140.0631693,48.2060664,110.2037752,46.18537792,58.32449003,63.43491173,12.76113053,4.311774871,151.8577474,168.4437209,37.18254487,6.642284224,37.2482702,84.13030435,69.36648015,1.36469479,77.47129035,13.60118935,1.130817494,156.282052,150.9834256,78.58901498,77.47118009,177.6258821,34.06876958,58.23689652,179.0772862,165.8624002,1.390247037,42.67068,28.49577527,50.37129864,7.541401838,110.2037752,45.35932522,98.48440024,165.1865111,17.36227169,79.21570787
Enojao,0.757234003,179.9648345,0.629677647,166.9688272,4.411732443,176.8777239,171.8698918,1.414505557,2.788785967,175.9141621,31.75947731,53.97266324,179.9542,143.130108,137.0025282,23.99679837,0.588764313,161.4891148,24.78110094,35.47408718,172.956679,157.9240358,153.4347688,3.343397396,80.39678402,58.19243377,150.2841798,171.1781581,114.040414,143.1299865,54.32648819,30.62067076,25.91790269,150.3730265,170.3541159,133.2097832,48.20606585,110.0810863,45.88927848,52.43137625,63.43491159,12.48547855,4.311774798,142.1243721,175.235986,37.18254468,6.642283897,41.26864572,83.88440662,69.36648027,1.397423259,78.2956305,13.60118934,1.465845653,158.4678478,150.9834256,68.28417033,68.09682384,177.1564944,33.67604014,56.63361849,178.7124016,165.8624005,1.867695044,38.18572841,33.24718418,50.37129867,7.541401865,110.0810863,45.69847195,98.7798238,165.1865113,16.96920433,80.09582257
Enojao,1.925109218,167.949175,6.340199159,166.9688275,4.411732485,175.0300803,171.8698919,1.414502462,1.852923303,179.3206485,31.87153016,56.57520599,173.659651,145.9390951,138.3664521,23.40470976,0.588765319,162.5101705,26.56524713,35.47408716,170.4257706,164.9305998,179.8559268,3.333305522,80.39678516,58.86102518,149.5396142,173.0811797,114.0831387,142.5945327,53.37425799,30.62472997,25.51797307,153.2418061,164.9084053,133.2097734,49.01035395,110.6844992,46.3341975,56.30990535,64.98307334,10.9981404,4.703632078,151.8577101,175.2359906,36.55248837,6.538687336,43.76805842,83.6859722,50.19443393,18.43500041,77.64854626,13.3584411,1.591165989,158.3130097,150.5039715,69.39030726,77.47117951,177.7394785,34.59488819,57.45967558,179.3594122,165.8624012,1.390246946,38.18573013,33.98628402,50.17360526,7.558703564,110.6844992,45.15836794,99.42147136,165.9637301,16.72074915,81.57589315
Enojao,1.925107629,174.289322,6.340199766,167.7536498,4.411730128,170.5376339,171.8698918,1.414504082,1.852922095,175.2361662,32.53369754,56.57520526,171.8698732,145.9390953,139.6986734,23.99679837,0.588766408,161.4532524,27.38369666,35.47408629,174.2041084,159.0033238,179.8565469,3.333305547,81.28935703,55.74732487,151.0980721,176.2650137,114.0831392,142.5945328,53.2766088,29.74488109,25.51797283,151.2385323,168.2065403,133.2097781,49.0103529,110.6844991,48.30672488,54.4622941,63.43491454,12.76113039,4.437682307,151.8577147,175.2359862,36.94491914,5.988346614,43.76805996,85.13538619,61.50436401,18.43500103,79.39748637,13.35844101,1.613563802,158.7713638,150.7807574,69.39030656,76.67545892,177.7394744,34.59488816,59.03622497,179.0394543,165.8623998,1.86769487,38.18573178,34.42659228,50.17360562,7.558703667,110.6844991,45.51632031,99.12627024,159.9547331,17.07811241,79.04594315
Enojao,2.223535179,174.289322,6.340199459,167.75365,5.627273615,176.8777216,171.8698919,4.26263767,2.822233178,179.3206235,32.54430139,54.72766105,179.9684825,145.9390951,143.1300931,23.49858777,0.282462802,161.4891054,23.96266012,34.3324773,170.4257706,160.1671386,179.8558371,3.333305791,80.58535811,59.06510557,151.0264526,172.419762,115.2404715,133.9948156,53.44637356,24.67787003,26.08451619,153.2418009,161.32328,133.2097705,48.62209718,112.0475509,46.33419812,56.30990475,46.54813745,8.940738743,4.126073965,151.8576865,168.4437215,37.33197375,6.644837915,42.78528251,83.88440544,76.75948212,18.43500418,78.47507842,12.9905519,1.132790614,156.0350465,147.070861,69.39030705,70.76932161,177.2736736,34.93132698,57.45967567,178.7123956,168.7105798,2.516887798,43.77571421,29.23218817,49.88326692,7.839037955,112.0475509,45.15836769,99.44278344,165.9637293,17.3957617,79.21570825
Enojao,1.925112595,179.9682597,6.34019901,160.0576059,6.381938347,176.8777151,179.9895161,4.262636544,1.628609754,175.6011194,30.20323532,45.00009001,179.968481,151.2602085,144.4623136,23.99679986,0.588762901,163.5292696,23.14421835,35.04482006,170.6421037,160.1671083,179.855251,3.333305989,78.53607444,60.01835818,148.2930037,176.1823458,114.7863722,132.4738059,53.10148208,28.71572662,26.81250159,152.402367,164.9084049,130.3996438,47.35245107,109.3845155,49.1977771,54.46229311,48.17980777,10.9981414,4.153118681,160.2514326,175.2359756,36.30159087,6.152286507,39.73763623,86.72319097,69.00715068,26.56504533,78.23531451,13.33603094,1.443127615,158.1439851,146.2542886,67.43038116,76.07709143,177.1604264,33.34480385,54.81350188,178.5973036,170.7973484,2.035425705,36.77335644,31.84257402,50.70809618,7.609126549,109.3845155,43.17006944,97.90294855,167.2756155,18.24020455,80.55550168
Enojao,1.843841481,179.9649364,6.34019881,166.9688278,6.522377887,175.0300732,166.1593028,4.262635953,1.628608324,175.6011187,30.20323513,53.48903145,172.874937,151.2602089,135.7638929,23.8630685,0.856682019,163.5292691,23.14421876,37.0565624,172.7468039,159.0032859,179.8839732,3.405981411,78.53607479,59.99692311,148.1290349,176.1823589,112.7927134,134.4644375,53.27660867,25.88299055,25.55798814,151.0309394,163.511224,136.8775117,48.36660485,108.5660601,49.19777802,52.43137688,46.63655398,14.67639743,4.6489831,160.2514939,168.4437189,36.44191845,6.092107321,44.70005809,87.79059972,69.00715053,25.20111949,78.36088204,13.69263186,1.121292849,156.0667501,146.2542891,67.43038154,61.00861802,176.9966059,32.44303629,55.88176136,178.597308,170.79735,1.88820501,36.67443104,32.11494871,53.04540203,7.565305952,108.5660601,43.93438663,97.88163615,166.6286403,18.55884724,79.04594422
Enojao,1.843843397,179.9651183,6.340198752,166.9688275,6.381939181,176.8777193,166.5347932,3.477810205,1.847717239,175.60112,29.56035205,45.00008912,170.5375499,151.2602087,141.7661675,23.86306884,0.450502052,163.5292696,23.14421955,35.95060629,174.5747716,160.0403495,179.8843912,3.333306123,78.11906,59.3897462,148.1290342,176.2649122,117.320527,134.4644392,53.44637335,25.54807305,25.15611932,152.0680326,163.511225,130.3996438,47.61024857,108.5660601,49.04146818,52.43137742,63.43491125,9.912766835,3.696012343,162.9781971,168.4437188,36.44191863,6.092107762,44.70005809,88.92325102,69.00715047,17.07107315,79.18741469,13.33603088,1.428591638,158.2525457,146.2542895,67.43038159,61.00861755,176.1553655,32.44303613,54.09701258,178.7124042,170.7973483,1.888205094,41.43805847,27.07894948,51.11993141,7.568042472,108.5660601,43.43133443,98.19686258,163.9016826,18.91469064,79.21570874
Enojao,2.298317652,179.9683594,2.716391861,166.9688282,5.304631439,175.0300739,171.8698926,1.405827197,2.580481318,175.9142142,29.38514251,45.00005123,179.9687402,156.1247233,135.7638933,23.99680019,1.786676908,166.7591991,24.90499905,36.3020741,172.1747331,159.0032737,179.8584805,3.394945734,77.87901162,56.97165198,149.8341902,176.2649468,115.4861837,128.5583216,53.27660864,28.94239138,27.82128813,150.0065659,163.1415782,128.5166617,46.80815503,106.7419702,50.90360213,52.43137476,44.9999788,12.89375084,4.034086891,146.8881118,173.1715785,35.31206735,6.030835495,44.1363491,89.29392344,76.94175836,18.43499646,80.74327735,13.78568598,1.252187691,157.3800935,147.25515,59.79676724,75.35008723,176.159039,32.0762904,52.13590243,178.5973054,163.0422374,2.36966744,36.30457427,30.36438896,52.12501751,7.353479971,106.7419702,41.96706645,96.47069918,167.75364,19.36271544,79.04594404
Enojao,2.223538251,179.9682173,6.340198579,167.7536508,7.125109414,178.7803467,179.9892015,1.414501827,3.190495065,175.9142108,29.74031836,56.57520574,173.6596546,159.0755011,138.3664544,23.9968006,0.450500038,160.1229708,30.36894475,36.74260824,172.6735922,158.9217813,179.8564221,3.096224375,77.49602122,59.32961496,150.6003414,177.5048799,114.1539667,134.4644335,52.57137852,24.22092054,27.11265271,150.7477916,163.5112218,130.030003,47.43094432,108.3467239,50.19453671,52.43137466,63.43491115,12.89375122,4.176768339,146.8881046,173.1715754,35.45347199,6.030835712,37.61656137,89.29392168,51.04409656,17.10277769,82.05467276,13.95111736,0.799480442,157.3233082,147.5712769,65.88763618,76.07709054,176.1590367,32.83255636,53.85052649,178.3514716,167.9491728,2.365655439,37.25004429,30.61872905,52.24065555,7.639575661,108.3467239,42.19864789,96.21281245,166.3857934,20.44301093,80.02539801
Enojao,2.176847427,174.2893124,6.3401978,165.0216592,7.12510944,164.538739,166.1593027,1.414499544,3.190494611,176.1857449,27.36538131,49.96974564,177.6620498,144.4623296,134.187338,23.8630698,0.450496194,160.1229643,30.36895061,34.43416704,174.5794026,157.6705132,153.4347761,3.381749531,73.4623828,55.54998588,148.168971,177.5049778,116.161515,137.4058772,52.57137841,22.84099435,28.22951332,150.5460287,161.9346771,127.6733838,45.40711446,104.9978144,49.14369449,56.30989334,63.4349105,10.9981422,3.43108196,147.8932161,168.1468417,34.28032212,5.923899919,38.48024764,91.00498002,52.04577344,21.29738675,79.02997425,13.95649014,1.044858788,160.1108979,143.5223892,64.44003783,63.65789883,178.8871601,30.11009836,52.13590091,178.597311,167.9491767,2.369667628,34.32113038,26.9959635,53.23995517,7.467312868,104.9978144,39.70752815,94.59518548,167.7536381,20.39975647,80.0253982
Enojao,2.176845146,167.949171,8.130108038,165.5296919,9.349053837,175.0300699,171.8698925,5.505497263,3.50358952,176.1857428,26.80044319,49.15127171,178.6672881,150.2551257,127.7249873,23.99680092,0.450497057,157.5203749,27.41815411,34.17393137,175.9717295,162.2011629,179.8884983,3.381749594,73.3071085,52.68126746,145.3105685,164.9578255,118.1748856,137.4058805,53.44637325,21.61045404,28.35587049,148.5442694,160.5599514,121.9767684,45.10406982,105.4876219,49.55039509,53.97258714,65.28251794,11.3099573,3.849622211,139.3981636,172.8746985,34.22133189,5.700702962,45.0000386,91.00497949,51.34019605,32.57403384,77.76941405,14.77825533,1.18731947,158.0802188,142.9680123,64.44003714,62.99592299,178.257356,28.95296249,51.20562991,178.5973105,163.042237,2.369667348,32.57413109,26.56516299,53.51253319,7.114415939,105.4876219,38.3060054,94.47212986,168.3539946,20.04036675,80.90039234
Enojao,3.718490245,173.6597033,8.130107907,165.0216586,9.349054937,175.030067,171.8698926,5.505497133,0.895409147,179.9599487,26.7328536,48.36646608,178.6672738,153.4349541,128.6597999,26.30276559,0.450496525,165.6503897,25.74683402,35.63906167,173.3605293,163.1977808,179.8603657,3.381749814,72.8539327,52.85953616,145.9787999,164.9578178,118.1517716,120.650612,52.74867977,21.96852331,27.68164124,149.8557478,167.4210419,125.3201258,45.10407183,105.4876219,49.51578353,53.97259083,63.43490969,10.99814234,3.470382493,142.9430512,174.3904267,33.87698442,5.199849153,39.30262002,92.18920267,51.34019621,22.83368177,75.65798378,14.75127829,0.712491425,158.0802191,142.6056431,74.74488237,62.99592259,176.9148637,29.21657848,51.95051176,178.3514764,163.0422376,2.843040505,32.57413069,26.56516283,55.47779356,7.385744951,105.4876219,38.4490362,93.66590686,167.6091159,19.68155929,80.20269909
Enojao,2.575509591,167.949172,8.426973991,163.0925668,9.04687517,176.8777135,166.1593027,1.789959257,0.018271257,175.9142144,26.80886049,46.78990819,178.6672785,159.4439581,126.9240988,24.4002873,0.640268131,163.5292521,25.73496806,34.43416711,171.9408922,162.2011361,139.3986657,3.427919304,72.52829445,51.91838543,145.9788025,163.7195538,116.1788658,129.7098364,52.12501522,23.15860949,28.10682251,148.8590629,163.9264089,125.3201294,44.78635253,104.9301933,49.39882173,51.34015654,61.5872995,9.912767342,3.100800693,139.3981823,168.1468375,34.11176302,5.753173468,40.70420444,92.1892039,51.96826107,6.009029526,76.96061768,14.97323541,0.707482786,160.2731385,144.9879747,64.24314546,65.86625191,177.7972582,28.4009498,51.36209041,178.5973152,163.4428999,3.026280689,36.72181668,21.80154826,53.43391479,7.445232293,104.9301933,37.92733759,93.55787103,168.1975383,21.87245916,80.37475767
Enojao,2.223533528,173.6597044,8.426974199,156.1813428,7.33447766,178.7803229,171.8698927,2.726350719,0.895402982,179.9599628,26.80044343,46.78990865,179.988526,156.8014158,128.6598017,23.99680036,2.01134934,160.1229625,30.36895176,35.21401411,169.3558126,155.5552558,143.1301708,3.427919098,73.30710776,52.85953653,145.9111721,176.2650093,115.6066152,133.0584328,51.95295646,23.15860959,29.01005846,146.7260381,163.926409,125.3201322,46.42948763,102.9074085,49.39881918,51.34015142,63.43490629,12.89375118,3.205228526,142.9430726,172.8746994,34.1117631,5.16257376,37.26270631,93.76700691,51.34019597,24.44397845,76.96061504,14.59576754,0.704923061,158.133779,145.4674271,74.74488166,65.86625269,176.6906222,28.40094971,52.28042704,178.8580722,158.1985691,2.390631572,31.57824341,26.35832105,53.716158,7.150683512,102.9074085,37.92733799,93.23916807,167.6091141,20.35595004,80.20269849
Enojao,2.298320131,174.2893086,8.426973777,163.0925671,7.09972662,176.9333461,166.159303,1.789959997,0.020507926,179.9622509,26.71602672,48.44221181,177.6620704,156.8014162,128.6598012,24.29712004,0.450499784,160.0515142,30.39199732,35.63906187,173.8187688,161.0825962,143.1301745,3.427919888,72.5282942,54.94554638,146.6436403,176.3440394,115.6292702,133.0584294,52.12501506,22.8409961,28.55746963,146.7260335,163.9264084,125.8374923,45.70207551,102.5413026,49.52755152,51.34014988,61.58729942,11.30995739,3.10603812,142.9430597,172.8746936,33.20838157,5.037622633,39.90521956,93.61621041,78.45747588,24.44397772,76.96893934,15.23201115,0.989520237,160.3261846,145.4674272,74.54799025,57.59039414,177.8367155,28.26548757,51.36208962,178.8580711,163.4428991,2.369667794,31.72368138,26.15444926,53.83141244,7.407518234,102.5413026,36.99001789,93.43265085,168.1975357,21.0246217,78.69007328
Enojao,2.17684827,167.9491603,6.115510363,164.7448694,7.099727033,178.7803012,166.1593027,1.78995951,0.018642112,179.9599944,26.41008722,49.15126921,179.9877808,156.8014161,121.8188485,26.30276574,0.450495391,157.4489289,27.44119936,34.82828751,171.261624,161.0825848,179.8873415,3.427919949,72.38725244,55.53813613,146.5259338,176.2649279,113.4827204,137.4058782,52.12501505,22.79652425,28.10682285,147.7404695,164.3960357,129.1808503,44.70016654,104.0090417,48.84615346,48.36642007,59.62083483,11.30995748,2.683788041,142.9430662,174.3904275,33.93467362,5.189915559,39.30261995,93.76700356,70.94709614,6.009161134,76.46677761,14.85483669,0.527625291,159.9986842,142.1788653,73.55962197,57.5903936,176.9148493,28.26548718,50.68602261,178.8580737,163.4428997,2.365655567,31.72367985,25.74082254,54.11365536,7.135510212,104.0090417,37.60507859,92.64626466,167.4711661,20.66195713,80.37475765
